Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1754	0	-428.699	-417.569	-11.1304	804573.4	8.782551	0.998583	0.999638	1.00036	1.00142	3.334848
1755	1	-422.732	-414.611	-8.1207	567725.8	11.66764	0.998314	0.999569	1.00043	1.00169	3.006221
1756	0	-425.736	-419.996	-5.73995	672378.1	9.570825	0.99845	0.999604	1.0004	1.00155	2.776858
1757	1	-443.826	-426.03	-17.7963	933464.2	10.77753	0.998685	0.999664	1.00034	1.00132	3.925792
1758	0	-431.175	-419.228	-11.9475	973809.6	8.183571	0.998712	0.999671	1.00033	1.00129	3.408573
1759	1	-438.408	-421.314	-17.0942	33494.42	8.521655	0.993063	0.998218	1.00177	1.00695	4.026135
1760	0	-431.441	-417.693	-13.7483	781837.4	7.790871	0.998563	0.999632	1.00037	1.00144	3.613318
1761	1	-434.582	-420.35	-14.232	607100.2	6.955156	0.998369	0.999583	1.00042	1.00163	3.602688
1762	0	-435.725	-423.095	-12.63	970917.7	8.91312	0.99871	0.99967	1.00033	1.00129	3.505947
1763	1	-444.171	-425.977	-18.1946	569632.6	6.60524	0.998316	0.999569	1.00043	1.00168	4.146157
1764	0	-434.879	-418.371	-16.508	586027.7	10.48481	0.99834	0.999575	1.00042	1.00166	3.831443
1765	1	-432.919	-417.749	-15.17	493123.1	8.786316	0.99819	0.999537	1.00046	1.00181	3.794705
1766	0	-423.535	-412.603	-10.9323	994095	8.07339	0.998725	0.999674	1.00033	1.00128	3.276665
1767	1	-440.771	-425.946	-14.8253	678176.5	9.165997	0.998457	0.999605	1.00039	1.00154	3.743937
1768	0	-424.296	-416.117	-8.1793	486261.5	10.95291	0.998178	0.999534	1.00046	1.00182	3.030335
1769	1	-437.91	-422.996	-14.9145	949307.2	9.345107	0.998696	0.999666	1.00033	1.0013	3.746226
1770	0	-421.329	-411.173	-10.1567	923591.3	11.00143	0.998678	0.999662	1.00034	1.00132	3.209084
1771	1	-435.951	-423.021	-12.931	285954.2	9.305153	0.997624	0.999392	1.00061	1.00238	3.534816
1772	0	-425.352	-415.895	-9.45639	929284.8	10.75521	0.998682	0.999663	1.00034	1.00132	3.152567
1773	1	-431.023	-419.816	-11.2066	755799.8	8.158311	0.998538	0.999626	1.00037	1.00146	3.316435
1774	0	-436.107	-422.168	-13.939	933270	8.065196	0.998685	0.999664	1.00034	1.00132	3.648852
1775	1	-437.574	-419.913	-17.661	248455.4	10.16384	0.997451	0.999348	1.00065	1.00255	3.971252
1776	0	-432.368	-418.689	-13.6789	929484.3	9.287162	0.998682	0.999663	1.00034	1.00132	3.615702
1777	1	-435.118	-416.948	-18.1696	464181.9	8.432597	0.998135	0.999523	1.00048	1.00187	4.157176
1778	0	-429.315	-415.486	-13.8285	39979.71	12.16336	0.99365	0.998369	1.00162	1.00636	3.457704
1779	1	-445.378	-426.303	-19.0747	51512.77	6.578371	0.994405	0.998564	1.00142	1.00561	4.277246
1780	0	-436.77	-419.632	-17.1381	287018.3	9.277187	0.997628	0.999393	1.00061	1.00237	3.988862
1781	1	-444.155	-429.718	-14.4373	41650.24	8.297043	0.993779	0.998402	1.00158	1.00624	3.714077
1782	0	-431.83	-418.892	-12.9376	597435.3	8.284143	0.998356	0.999579	1.00042	1.00164	3.532943
1783	1	-432.738	-418.639	-14.0993	250229.8	8.323861	0.99746	0.99935	1.00065	1.00254	3.673656
1784	0	-438.643	-424.948	-13.6956	399305.4	9.427148	0.997989	0.999486	1.00051	1.00201	3.613184
1785	1	-437.847	-422.13	-15.7174	187956.6	9.767018	0.99707	0.99925	1.00075	1.00293	3.807164
1786	0	-428.617	-416.496	-12.1209	659660.5	8.897578	0.998435	0.9996	1.0004	1.00157	3.44873
1787	1	-430.94	-419.588	-11.352	677847.1	8.402449	0.998457	0.999605	1.00039	1.00154	3.34737
1788	0	-445.244	-428.733	-16.5108	603944.2	8.743895	0.998365	0.999582	1.00042	1.00164	3.949159
1789	1	-435.508	-420.129	-15.3786	907547.4	7.042589	0.998666	0.999659	1.00034	1.00133	3.776812
1790	0	-426.228	-413.768	-12.4591	523027.6	8.663152	0.998243	0.999551	1.00045	1.00176	3.484803
1791	1	-425.265	-413.939	-11.3263	445992.4	14.16976	0.998097	0.999513	1.00049	1.0019	3.118772
1792	0	-431.001	-420.082	-10.9189	777365.3	10.4047	0.998559	0.999631	1.00037	1.00144	3.300988
1793	1	-435.949	-427.367	-8.58198	852432.6	9.126698	0.998624	0.999648	1.00035	1.00138	3.061312
1794	0	-435.542	-416.999	-18.5428	369636.3	8.471708	0.99791	0.999465	1.00053	1.00209	4.19914
1795	1	-425.628	-415.019	-10.6081	212605.8	10.09213	0.997245	0.999295	1.0007	1.00276	3.278881
1796	0	-433.769	-416.652	-17.1163	634521.6	8.032111	0.998405	0.999592	1.00041	1.0016	4.043386
1797	1	-429.082	-420.983	-8.09887	368337	8.495247	0.997906	0.999464	1.00053	1.0021	2.968346
1798	0	-427.307	-410.474	-16.8326	92780.36	7.028827	0.99583	0.998931	1.00106	1.00418	3.982284
1799	1	-435.088	-421.303	-13.7851	800802.7	11.02984	0.99858	0.999637	1.00036	1.00142	3.536985
1800	0	-430.74	-413.083	-17.6567	820345.9	7.956272	0.998597	0.999641	1.00036	1.0014	4.112412
1801	1	-433.677	-418.185	-15.4918	508577.3	12.55441	0.998218	0.999544	1.00045	1.00178	3.559436
1802	0	-439.525	-418.874	-20.651	205235.1	10.43359	0.997196	0.999282	1.00072	1.00281	4.232828
1803	1	-437.685	-422.964	-14.7211	886071.4	6.320262	0.99865	0.999655	1.00034	1.00135	3.562262
1804	0	-426.754	-413.87	-12.8846	95902.51	11.62926	0.995898	0.998949	1.00105	1.00411	3.4171
1805	1	-438.874	-426.902	-11.9718	44938.72	9.1004	0.99401	0.998462	1.00153	1.006	3.432759
1806	0	-435.946	-414.398	-21.5475	880284.9	7.454552	0.998646	0.999654	1.00035	1.00136	4.636247
1807	1	-446.661	-425.391	-21.2693	941614.2	8.208492	0.99869	0.999665	1.00033	1.00131	4.545477
1808	0	-445.49	-427.199	-18.2905	990940.7	7.02093	0.998723	0.999674	1.00033	1.00128	4.189356
1809	1	-444.38	-426.88	-17.5	715494.8	9.881112	0.998498	0.999616	1.00038	1.0015	3.980084
1810	0	-445.103	-427.137	-17.9667	22626.94	9.081646	0.991562	0.997829	1.00215	1.00846	4.092877
1811	1	-436.025	-424.154	-11.8703	946318.6	7.67476	0.998694	0.999666	1.00033	1.00131	3.361741
1812	0	-447.507	-424.527	-22.9801	10055.47	7.630979	0.987353	0.996734	1.00321	1.0127	4.813312
1813	1	-450.47	-429.604	-20.8656	566903.2	7.091127	0.998312	0.999568	1.00043	1.00169	4.555339
1814	0	-433.327	-416.265	-17.0614	310428.3	5.868417	0.99772	0.999416	1.00058	1.00228	3.833627
1815	1	-437.445	-422.155	-15.2904	374255.6	10.69517	0.997923	0.999469	1.00053	1.00208	3.699598
1816	0	-440.262	-422.503	-17.7597	323349.8	8.00923	0.997766	0.999428	1.00057	1.00224	4.124084
1817	1	-422.518	-412.919	-9.59842	720236.7	10.89326	0.998503	0.999617	1.00038	1.0015	3.161755
1818	0	-437.859	-420.09	-17.7693	337670.4	7.936803	0.997813	0.99944	1.00056	1.00219	4.126983
1819	1	-434.474	-419.788	-14.6856	116681.8	10.07149	0.996281	0.999047	1.00095	1.00372	3.684162
1820	0	-434.265	-417.974	-16.2905	530281	10.42975	0.998255	0.999554	1.00045	1.00175	3.815214
1821	1	-445.819	-437.325	-8.49412	880964	10.80054	0.998646	0.999654	1.00035	1.00135	3.062252
1822	0	-433.518	-418.675	-14.8425	299396.5	10.25088	0.997678	0.999406	1.00059	1.00232	3.688325
1823	1	-437.489	-423.001	-14.4873	829701.3	9.293966	0.998605	0.999643	1.00036	1.0014	3.702497
1824	0	-425.788	-412.013	-13.7746	653168.5	9.653603	0.998428	0.999598	1.0004	1.00157	3.613066
1825	1	-444.142	-423.642	-20.4998	454747.6	9.774697	0.998116	0.999518	1.00048	1.00189	4.295933
1826	0	-423.293	-415.32	-7.97295	965852.6	11.66586	0.998707	0.999669	1.00033	1.00129	2.993613
1827	1	-439.978	-427.835	-12.1427	591581.5	11.00479	0.998348	0.999577	1.00042	1.00165	3.38943
1828	0	-437.542	-423.698	-13.8447	657544.3	7.447115	0.998433	0.999599	1.0004	1.00157	3.602311
1829	1	-428.569	-421.301	-7.26823	215366	10.68568	0.997262	0.999299	1.0007	1.00274	2.949578
1830	0	-447.244	-423.92	-23.3238	969919.4	4.107273	0.99871	0.99967	1.00033	1.00129	4.220983
1831	1	-436.225	-414.913	-21.3123	804129.3	5.904642	0.998583	0.999638	1.00036	1.00142	4.563203
1832	0	-440.883	-424.662	-16.2211	563076.2	8.811199	0.998307	0.999567	1.00043	1.00169	3.913311
1833	1	-440.934	-421.991	-18.9424	699526.7	7.231096	0.998481	0.999611	1.00039	1.00152	4.286543
1834	0	-432.399	-417.542	-14.8576	180318.9	10.10466	0.997008	0.999234	1.00076	1.00299	3.699167
1835	1	-436.81	-427.129	-9.68047	699526.7	10.62487	0.998481	0.999611	1.00039	1.00152	3.176915
1836	0	-433.41	-417.619	-15.7908	578859.8	6.588593	0.99833	0.999573	1.00043	1.00167	3.779649
1837	1	-434.104	-422.501	-11.6031	686468.1	9.613367	0.998466	0.999608	1.00039	1.00153	3.3888
1838	0	-433.434	-419.503	-13.9311	262908.1	7.330637	0.997522	0.999366	1.00063	1.00248	3.603558
1839	1	-445.239	-427.234	-18.0047	992309.6	8.597948	0.998724	0.999674	1.00033	1.00128	4.128734
1840	0	-437.671	-425.55	-12.1209	900002.8	9.110293	0.99866	0.999657	1.00034	1.00134	3.449122
1841	1	-434.963	-416.034	-18.929	216253.8	7.709804	0.997268	0.999301	1.0007	1.00273	4.280604
1842	0	-432.063	-419.266	-12.7968	887436.1	8.600169	0.998651	0.999655	1.00034	1.00135	3.523051
1843	1	-439.806	-418.027	-21.7795	984966.8	7.490537	0.99872	0.999673	1.00033	1.00128	4.665195
1844	0	-427.08	-413.172	-13.9079	177006.1	8.586589	0.99698	0.999227	1.00077	1.00302	3.652271
1845	1	-446.527	-427.03	-19.497	527907.5	7.143754	0.998251	0.999553	1.00045	1.00175	4.362893
1846	0	-430.086	-418.838	-11.2474	619428.8	8.859287	0.998385	0.999587	1.00041	1.00162	3.349838
1847	1	-445.87	-430.548	-15.322	277274.6	8.866462	0.997587	0.999382	1.00062	1.00241	3.809531
1848	0	-437.766	-420.712	-17.0537	97611.35	8.909516	0.995934	0.998958	1.00104	1.00407	4.002471
1849	1	-433.236	-418.002	-15.2343	754773.5	8.019399	0.998537	0.999626	1.00037	1.00146	3.808918
1850	0	-440.391	-421.449	-18.9419	321080.3	8.853842	0.997758	0.999426	1.00057	1.00224	4.218796
1851	1	-452.544	-428.251	-24.2921	81269.03	7.708139	0.995545	0.998858	1.00114	1.00446	4.976413
1852	0	-431.012	-415.098	-15.914	771570.2	9.525494	0.998553	0.99963	1.00037	1.00145	3.842663
1853	1	-437.419	-423.251	-14.1677	735914.1	10.17786	0.998519	0.999621	1.00038	1.00148	3.626746
1854	0	-439.304	-422.862	-16.4416	85508.33	10.07192	0.995656	0.998886	1.00111	1.00435	3.858484
1855	1	-428.113	-418.937	-9.17577	588163.2	6.928671	0.998343	0.999576	1.00042	1.00166	2.869291
1856	0	-434.49	-421.986	-12.5037	414263.1	7.283221	0.998026	0.999495	1.0005	1.00198	3.402932
1857	1	-433.71	-421.248	-12.4617	483043.6	8.286191	0.998172	0.999532	1.00047	1.00183	3.47557
1858	0	-430.209	-420.279	-9.92929	988160.9	11.95302	0.998722	0.999673	1.00033	1.00128	3.147694
1859	1	-434.858	-424.897	-9.9606	621298	11.9182	0.998388	0.999588	1.00041	1.00161	3.152024
1860	0	-434.321	-420.179	-14.1415	124681.9	7.93345	0.996402	0.999078	1.00092	1.0036	3.669785
1861	1	-432.691	-421.002	-11.6893	198911.3	12.55192	0.997151	0.999271	1.00073	1.00285	3.256714
1862	0	-434.793	-418.996	-15.7974	86653.24	10.20919	0.995685	0.998894	1.0011	1.00432	3.784571
1863	1	-419.876	-414.835	-5.04123	91952.33	10.89593	0.995811	0.998926	1.00107	1.00419	2.743427
1864	0	-431.087	-415.372	-15.7147	559680.2	9.958098	0.998301	0.999566	1.00043	1.0017	3.794214
1865	1	-436.26	-425.927	-10.3325	142477.1	11.10421	0.996634	0.999138	1.00086	1.00337	3.221
1866	0	-430.911	-413.875	-17.0361	295617.4	8.695214	0.997663	0.999402	1.0006	1.00234	4.011611
1867	1	-432.916	-417.49	-15.4259	136507.1	10.28282	0.996562	0.999119	1.00088	1.00344	3.742971
1868	0	-424.503	-414.286	-10.2168	499950.6	9.992293	0.998203	0.99954	1.00046	1.0018	3.241649
1869	1	-443.918	-422.804	-21.1142	544029.1	8.274425	0.998277	0.999559	1.00044	1.00172	4.520826
1870	0	-438.231	-419.026	-19.2055	101064.2	8.337155	0.996004	0.998976	1.00102	1.004	4.286254
1871	1	-439.311	-423.135	-16.1765	502802	6.931972	0.998208	0.999542	1.00046	1.00179	3.88002
1872	0	-434.862	-416.796	-18.066	985406.6	7.842041	0.99872	0.999673	1.00033	1.00128	4.166563
1873	1	-429.044	-419.967	-9.07632	311366.2	9.153544	0.997723	0.999417	1.00058	1.00228	3.116341
1874	0	-449.421	-431.231	-18.1906	582345.2	8.788541	0.998335	0.999574	1.00042	1.00167	4.138337
1875	1	-425.711	-415.16	-10.5512	140029.2	12.01865	0.996605	0.99913	1.00087	1.0034	3.196197
1876	0	-446.432	-431.062	-15.3701	590037	10.07507	0.998346	0.999577	1.00042	1.00166	3.751884
1877	1	-427.022	-414.007	-13.0153	612421.3	6.828755	0.998376	0.999585	1.00041	1.00162	3.406263
1878	0	-437.218	-422.694	-14.5238	785195.7	10.76716	0.998566	0.999633	1.00037	1.00143	3.622883
1879	1	-438.503	-419.959	-18.5448	33024.78	8.743175	0.993014	0.998205	1.00178	1.007	4.181831
1880	0	-438.964	-422.835	-16.1288	182256.1	6.48945	0.997024	0.999238	1.00076	1.00298	3.815437
1881	1	-439.515	-422.665	-16.8496	73501.73	8.116408	0.995315	0.998799	1.00119	1.00469	4.008905
1882	0	-441.812	-431.912	-9.90002	98019.68	10.81416	0.995943	0.99896	1.00103	1.00406	3.191994
1883	1	-445.943	-430.381	-15.5623	539759.8	9.288701	0.99827	0.999558	1.00044	1.00173	3.818423
1884	0	-448.453	-428.536	-19.917	582447.3	9.369985	0.998335	0.999574	1.00042	1.00167	4.278998
1885	1	-435.048	-417.961	-17.0869	248212.3	7.855755	0.99745	0.999347	1.00065	1.00255	4.041647
1886	0	-440.21	-420.385	-19.825	371272.3	7.440529	0.997915	0.999466	1.00053	1.00209	4.405503
1887	1	-435.178	-426.681	-8.49675	816118.2	11.30992	0.998593	0.99964	1.00036	1.00141	3.050022
1888	0	-444.743	-424.931	-19.8116	901650.4	6.737916	0.998662	0.999658	1.00034	1.00134	4.397962
1889	1	-448.393	-433.803	-14.5905	464735.2	9.008715	0.998136	0.999523	1.00048	1.00187	3.723325
1890	0	-455.41	-434.435	-20.9745	449793.4	8.137103	0.998105	0.999515	1.00048	1.0019	4.515448
1891	1	-439.638	-423.104	-16.5338	491345.1	10.32499	0.998187	0.999536	1.00046	1.00181	3.847254
1892	0	-441.144	-418.898	-22.2463	587430	7.035593	0.998342	0.999576	1.00042	1.00166	4.752249
1893	1	-430.026	-417.077	-12.9494	828138.7	12.12625	0.998604	0.999643	1.00036	1.0014	3.388078
1894	0	-436.222	-419.084	-17.1374	805902.5	7.427085	0.998584	0.999638	1.00036	1.00142	4.04394
1895	1	-439.596	-420.899	-18.6969	923295.1	9.002776	0.998677	0.999662	1.00034	1.00132	4.179622
1896	0	-442.885	-430.169	-12.7157	824762.2	9.380546	0.998601	0.999642	1.00036	1.0014	3.510239
1897	1	-437.417	-417.232	-20.1852	910649.9	9.028717	0.998668	0.999659	1.00034	1.00133	4.342398
1898	0	-440.622	-422.726	-17.8963	724701.2	7.945011	0.998507	0.999618	1.00038	1.00149	4.142792
1899	1	-434.589	-417.991	-16.5984	103871	8.802264	0.996059	0.99899	1.001	1.00395	3.95654
1900	0	-443.752	-425.32	-18.4323	8147.121	7.704103	0.985953	0.996368	1.00356	1.01412	4.216276
1901	1	-433.637	-414.865	-18.7724	290542.2	6.627598	0.997643	0.999397	1.0006	1.00236	4.235495
1902	0	-438.275	-418.561	-19.714	258728.9	7.083847	0.997502	0.999361	1.00064	1.0025	4.392878
1903	1	-427.81	-419.997	-7.81228	711464	11.40793	0.998493	0.999615	1.00038	1.00151	2.987061
1904	0	-445.916	-426.148	-19.7674	376618.5	8.603485	0.99793	0.99947	1.00053	1.00207	4.333299
1905	1	-437.415	-423.141	-14.2736	784927.9	7.275392	0.998566	0.999633	1.00037	1.00144	3.645204
1906	0	-436.963	-419.469	-17.494	947076.2	6.254448	0.998694	0.999666	1.00033	1.00131	3.989975
1907	1	-432.987	-419.751	-13.2369	923666.3	11.73943	0.998678	0.999662	1.00034	1.00132	3.439673
1908	0	-435.149	-421.044	-14.1041	222414.4	11.55383	0.997306	0.99931	1.00069	1.0027	3.527677
1909	1	-427.519	-412.958	-14.5617	33022.74	9.002474	0.993014	0.998205	1.00178	1.007	3.720304
1910	0	-439.494	-422.933	-16.5617	664880.4	5.991986	0.998442	0.999601	1.0004	1.00156	3.781804
1911	1	-424.634	-416.136	-8.49803	953355	9.222222	0.998698	0.999667	1.00033	1.0013	3.055686
1912	0	-445.69	-426.821	-18.8691	547000.8	11.56203	0.998282	0.999561	1.00044	1.00172	3.939187
1913	1	-433.264	-419.734	-13.53	485373.9	10.78372	0.998176	0.999533	1.00047	1.00183	3.529565
1914	0	-447.986	-427.034	-20.9517	319391.2	8.440347	0.997752	0.999425	1.00057	1.00225	4.486389
1915	1	-430.21	-416.25	-13.9593	991814.5	10.08587	0.998724	0.999674	1.00033	1.00128	3.611278
1916	0	-426.23	-418.862	-7.3688	933129	8.790888	0.998684	0.999664	1.00034	1.00132	2.907162
1917	1	-434.772	-421.706	-13.0659	474533.3	7.786733	0.998155	0.999528	1.00047	1.00185	3.525451
1918	0	-435.255	-420.189	-15.0654	804464.1	8.804872	0.998583	0.999638	1.00036	1.00142	3.782316
1919	1	-437.037	-431.419	-5.618	183901.9	9.696575	0.997037	0.999241	1.00076	1.00297	2.7701
1920	0	-445.025	-429.335	-15.6906	982728.6	5.991858	0.998718	0.999672	1.00033	1.00128	3.636392
1921	1	-437.151	-420.168	-16.9823	186975	8.30554	0.997062	0.999248	1.00075	1.00294	4.020564
1922	0	-437.528	-421.815	-15.713	987231.8	7.590956	0.998721	0.999673	1.00033	1.00128	3.85955
1923	1	-431.8	-421.585	-10.2151	486189.1	8.865286	0.998178	0.999534	1.00047	1.00182	3.233521
1924	0	-436.208	-422.415	-13.7921	313278.8	8.365355	0.99773	0.999419	1.00058	1.00227	3.637335
1925	1	-433.528	-420.941	-12.587	276986.6	7.918207	0.997586	0.999382	1.00062	1.00242	3.472899
1926	0	-429.195	-418.872	-10.3233	471496.5	11.50057	0.998149	0.999527	1.00047	1.00185	3.202936
1927	1	-430.404	-418.23	-12.1743	573530.3	9.96635	0.998322	0.999571	1.00043	1.00168	3.438413
1928	0	-431.627	-416.221	-15.4062	774190.9	11.40836	0.998556	0.999631	1.00037	1.00145	3.652691
1929	1	-428.371	-416.241	-12.13	354202.5	8.440131	0.997865	0.999454	1.00054	1.00214	3.441207
1930	0	-421.37	-411.058	-10.3123	572096	8.754904	0.99832	0.99957	1.00043	1.00168	3.240686
1931	1	-436.561	-424.781	-11.7798	389350.6	7.992285	0.997964	0.999479	1.00052	1.00204	3.376302
1932	0	-427.872	-412.843	-15.0287	120551.4	6.95952	0.996341	0.999063	1.00093	1.00366	3.717753
1933	1	-447.533	-429.119	-18.4136	143182.3	5.087074	0.996643	0.99914	1.00086	1.00336	3.792098
1934	0	-438.121	-422.093	-16.0284	744702.9	7.921687	0.998527	0.999623	1.00038	1.00147	3.907537
1935	1	-438.141	-423.812	-14.3285	334088.2	6.106684	0.997802	0.999437	1.00056	1.0022	3.443792
1936	0	-432.681	-418.825	-13.8557	354220.7	9.792405	0.997865	0.999454	1.00054	1.00214	3.615411
1937	1	-442.693	-425.122	-17.571	19569.65	6.038197	0.990928	0.997665	1.00231	1.0091	3.960478
1938	0	-445.181	-427.321	-17.8601	343185.7	7.25174	0.997831	0.999445	1.00055	1.00217	4.137498
1939	1	-438.85	-425.297	-13.5529	619334.8	9.010113	0.998385	0.999587	1.00041	1.00162	3.608131
1940	0	-440.092	-425.537	-14.5545	200771.8	7.172335	0.997165	0.999274	1.00072	1.00284	3.673968
1941	1	-447.036	-428.094	-18.9422	593890.8	5.895559	0.998351	0.999578	1.00042	1.00165	4.1599
1942	0	-436.886	-418.091	-18.795	362282.2	6.607426	0.997889	0.99946	1.00054	1.00211	4.237228
1943	1	-436.482	-421.58	-14.9015	83653.75	7.137172	0.995609	0.998874	1.00112	1.0044	3.718958
1944	0	-428.436	-413.713	-14.7238	981914	7.733371	0.998718	0.999672	1.00033	1.00128	3.736192
1945	1	-443.841	-426.919	-16.9222	264226.1	9.380946	0.997528	0.999367	1.00063	1.00247	3.958635
1946	0	-429.081	-416.603	-12.4781	922774.3	9.947195	0.998677	0.999662	1.00034	1.00132	3.469576
1947	1	-447.541	-425.334	-22.2071	299192.9	8.207866	0.997677	0.999405	1.00059	1.00232	4.659785
1948	0	-433.088	-418.863	-14.2242	364965.6	10.26428	0.997897	0.999462	1.00054	1.0021	3.627216
1949	1	-442.011	-423.367	-18.6436	898949.3	5.505917	0.99866	0.999657	1.00034	1.00134	4.004394
1950	0	-443.755	-421.418	-22.3364	978501.5	5.118104	0.998715	0.999671	1.00033	1.00129	4.57355
1951	1	-426.212	-418.462	-7.75038	106184	10.08719	0.996102	0.999001	1.00099	1.0039	2.995683
1952	0	-437.041	-421.052	-15.9892	241579.8	12.23423	0.997415	0.999338	1.00066	1.00259	3.628797
1953	1	-438.093	-419.486	-18.6063	295270.1	8.861771	0.997662	0.999402	1.0006	1.00234	4.180306
1954	0	-424.599	-414.486	-10.1122	442550.1	10.01889	0.99809	0.999511	1.00049	1.00191	3.230826
1955	1	-443.874	-434.327	-9.54699	164560.3	9.387297	0.996868	0.999198	1.0008	1.00314	3.172545
1956	0	-432.833	-414.877	-17.9557	205197.9	7.875989	0.997195	0.999282	1.00072	1.00281	4.151831
1957	1	-431.108	-418.961	-12.1469	927318.1	10.68875	0.99868	0.999663	1.00034	1.00132	3.405986
1958	0	-430.645	-418.107	-12.5374	880153.5	9.506171	0.998645	0.999654	1.00035	1.00136	3.488636
1959	1	-446.466	-429.175	-17.2903	772331.8	10.33595	0.998554	0.99963	1.00037	1.00145	3.91954
1960	0	-436.145	-423.145	-13.0002	598244.7	9.07254	0.998357	0.99958	1.00042	1.00164	3.546117
1961	1	-426.788	-420.05	-6.73803	225407.1	12.41453	0.997324	0.999315	1.00068	1.00268	2.866886
1962	0	-434.697	-422.486	-12.2108	976740.4	8.999248	0.998714	0.999671	1.00033	1.00129	3.459167
1963	1	-431.251	-419.31	-11.9409	475110.7	8.484283	0.998157	0.999528	1.00047	1.00184	3.420254
1964	0	-431.388	-418.014	-13.3735	713447.3	9.827887	0.998496	0.999615	1.00038	1.00151	3.564711
1965	1	-426.126	-415.315	-10.8109	425435.4	10.01937	0.998052	0.999502	1.0005	1.00195	3.300554
1966	0	-430.264	-418.201	-12.0625	8717.366	11.49503	0.986419	0.99649	1.00344	1.01365	3.354493
1967	1	-432.224	-418.592	-13.6328	408527.1	8.206478	0.998012	0.999491	1.00051	1.00199	3.6151
1968	0	-435.618	-420.225	-15.3928	78310.8	8.458214	0.995461	0.998836	1.00116	1.00455	3.827523
1969	1	-425.511	-415.089	-10.4219	533080.9	8.300937	0.99826	0.999555	1.00044	1.00174	3.230373
1970	0	-425.55	-412.247	-13.3025	573570.8	9.302555	0.998322	0.999571	1.00043	1.00168	3.574803
1971	1	-440.088	-424.032	-16.0563	371317.8	8.249512	0.997915	0.999466	1.00053	1.00209	3.909897
1972	0	-436.114	-419.357	-16.7568	984337.6	6.085953	0.998719	0.999672	1.00033	1.00128	3.836762
1973	1	-434.332	-423.499	-10.8323	867125.4	9.312764	0.998635	0.999651	1.00035	1.00137	3.309303
1974	0	-431.579	-417.839	-13.7399	878409.9	8.454692	0.998644	0.999653	1.00035	1.00136	3.632075
1975	1	-436.488	-421.508	-14.9801	383225.4	8.966691	0.997947	0.999475	1.00052	1.00205	3.767953
1976	0	-423.611	-411.435	-12.176	339547.6	9.788276	0.997819	0.999442	1.00056	1.00218	3.443998
1977	1	-440.734	-422.974	-17.76	954845.5	8.76232	0.998699	0.999667	1.00033	1.0013	4.090928
1978	0	-426.053	-413.02	-13.0324	146621.7	8.807744	0.996682	0.99915	1.00085	1.00332	3.551423
1979	1	-441.075	-421.54	-19.5345	816892	7.984886	0.998594	0.99964	1.00036	1.00141	4.346966
1980	0	-425.714	-409.927	-15.7876	860503.3	7.841576	0.99863	0.99965	1.00035	1.00137	3.876024
1981	1	-438.063	-418.823	-19.2408	50647.64	8.132644	0.994358	0.998552	1.00144	1.00565	4.30263
1982	0	-427.664	-416.657	-11.0064	373234.5	9.182145	0.99792	0.999468	1.00053	1.00208	3.327423
1983	1	-441.215	-420.683	-20.5319	90038.12	6.701201	0.995767	0.998915	1.00108	1.00424	4.503729
1984	0	-431.722	-421.63	-10.0919	722305.4	9.176846	0.998505	0.999618	1.00038	1.0015	3.227725
